"year","duration","track"
"2010","4.07","Greenlight"
"2010","3.39","Space Cadet"
"2010","3.96","Capsize"
"2010","3.33","What Lovers Do"
"2010","2.66","The Big Bang"
"2010","4","September"
"2010","4.45","We No Speak Americano"
"2010","3.07","Written In The Sand"
"2010","5.1","Hail To The King"
"2010","3.41","Believer"
"2010","4.64","Sweet Annie"
"2010","4.16","Good Kisser"
"2010","3.24","There Was This Girl"
"2010","4.46","Waiting For Superman"
"2010","3.47","Waves"
"2010","3.85","We Can't Stop"
"2010","2.71","M.I.L.F. $"
"2010","2.72","Body"
"2010","3.29","I'm Comin' Over"
"2010","3.52","Billionaire"
"2010","4","As Your Friend"
"2010","3.95","Big Bank"
"2010","3.35","Something New"
"2010","3.75","American Honey"
"2010","3.05","XO TOUR Llif3"
"2010","3.87","Come & Get It"
"2010","3.6","Kamikaze"
"2010","3.86","Real Hitta"
"2010","3.26","Cruisin' For A Bruisin'"
"2010","3.1","Numb"
"2010","3.49","Replay"
"2010","4.62","Empire State Of Mind"
"2010","3.52","Alone With You"
"2010","3.51","Heart Attack"
"2010","2.8","Can't Be Tamed"
"2010","3.93","Only Girl (In The World)"
"2010","3.03","Freaks"
"2010","3.13","Castaway"
"2010","2.43","All Mine"
"2010","4.03","Mr. Wrong"
"2010","3.75","Even Though I'm Leaving"
"2010","3.34","This Ain't No Love Song"
"2010","2.72","Ho Hey"
"2010","2.33","NBAYoungboat"
"2010","2.62","One Way Or Another (Teenage Kicks)"
"2010","3.68","Telephone"
"2010","3.71","Summer"
"2010","2.94","Games"
"2010","4.74","Tapout"
"2010","3.73","Look At You"
"2010","2.5","Crushed Up"
"2010","8.68","Purple Rain"
"2010","3.37","She Looks So Perfect"
"2010","4.75","Levitate"
"2010","3.93","Headlines"
"2010","2.48","Make No Sense"
"2010","3.48","Crew Love"
"2010","3.87","Carry Out"
"2010","3.63","Buzzkill"
"2010","3.58","She Knows"
"2010","3.54","Take Back Home Girl"
"2010","3.69","Rumour Has It"
"2010","3.45","Goodnight Kiss"
"2010","2.24","EW!"
"2010","3.03","Graveyard"
"2010","2.53","When I Get You Alone"
"2010","3.57","Trip"
"2010","3.81","Can't Have Everything"
"2010","5.57","Tell Your Friends"
"2010","4.46","The Only Exception"
"2010","3.92","Booty Wurk (One Cheek At A Time)"
"2010","2.92","""Hold On, We're Going Home"""
"2010","3.3","Main Chick"
"2010","3.52","Shake Me Down"
"2010","4.07","Gorilla"
"2010","4.09","For You (Fifty Shades Freed)"
"2010","6.05","When I See This Bar"
"2010","3.33","You Da One"
"2010","4.56","This Afternoon"
"2010","5.96","Forever"
"2010","3.64","Free Smoke"
"2010","3.33","Hey Brother"
"2010","3.82","Enough Of No Love"
"2010","3.78","Never Be The Same"
"2010","4.52","Clarity"
"2010","5.91","Bohemian Rhapsody"
"2010","2.95","Flatliner"
"2010","5.94","Soldier Of Love"
"2010","3.24","Best Day Of My Life"
"2010","4","Love Me Again"
"2010","4.1","Put It Down"
"2010","4.22","Beat It"
"2010","5.13","Lust."
"2010","3.85","Use Somebody"
"2010","3","I'm The Plug"
"2010","2.64","Monopoly"
"2010","2.97","Everything I Shouldn't Be Thinking About"
"2010","2.78","Pop Out"
"2010","3.17","Backin' It Up"
"2010","3.59","Round Here"
"2010","3.16","Only Prettier"
"2010","4.14","When I Look At You"
"2010","2.36","We Know The Way"
"2010","3.56","Baby By Me"
"2010","5.2","Again"
"2010","4.1","Love Sosa"
"2010","3.12","Thunderclouds"
"2010","4.43","Round Of Applause"
"2010","3.93","My PYT"
"2010","5.81","Acquainted"
"2010","3.93","Girls Like You"
"2010","3.2","Good As You"
"2010","4.64","Crooked Smile"
"2010","3.38","Wish Wish"
"2010","4.38","Red Roses"
"2010","4.02","Midnight City"
"2010","3.65","Reminder"
"2010","3.5","Heartbeat"
"2010","3.67","White Walls"
"2010","3.73","Let It Go"
"2010","5.18","All Day"
"2010","3.28","Try Everything"
"2010","5.29","Burn"
"2010","3.74","Bartier Cardi"
"2010","3.61","I Need Your Love"
"2010","3.24","Spoil My Night"
"2010","3.6","Whiskey"
"2010","3.26","Chantaje"
"2010","5.4","Mona Lisa"
"2010","3.39","Rack City"
"2010","3.57","Baby"
"2010","2.58","More Girls Like You"
"2010","4.2","Hideaway"
"2010","3.71","Look At Me Now"
"2010","3.56","Love."
"2010","3.58","Birthday"
"2010","4.06","Take Your Time"
"2010","3.62","Make Me Like You"
"2010","3.24","Hell On Heels"
"2010","3.3","Don't"
"2010","3.27","Be Alright"
"2010","3.17","Back To You"
"2010","3.1","Tip Toe"
"2010","4.01","How To Love"
"2010","3.12","Get Me Some Of That"
"2010","2.83","Real Life"
"2010","5.75","Self Care"
"2010","3.91","California Gurls"
"2010","3.03","The Motto"
"2010","2.11","Look At Me!"
"2010","3.68","Brave"
"2010","3.31","Like Jesus Does"
"2010","3.87","Speak To A Girl"
"2010","3.79","Locked Away"
"2010","3.68","Just The Way You Are"
"2010","3.51","All In My Head (Flex)"
"2010","3.02","Star Of The Show"
"2010","2.24","Never Going Back Again"
"2010","3.85","Yeah"
"2010","3.06","Georgia Clay"
"2010","3.92","Sing"
"2010","4.68","Litty"
"2010","3.29","Frick Park Market"
"2010","3.9","Body Party"
"2010","3.65","One That Got Away"
"2010","3.18","Beachin'"
"2010","3.37","Drowns The Whiskey"
"2010","3.74","Neon"
"2010","3.15","Kill This Love"
"2010","3.45","Mama Said"
"2010","3.14","Slow Hands"
"2010","3.53","Look What You Made Me Do"
"2010","3.76","Good Life"
"2010","3.42","God's Country"
"2010","3.18","Butterfly Effect"
"2010","3.3","Don't Mind"
"2010","3.43","What Do You Mean?"
"2010","3.26","Halfway Gone"
"2010","5.86","El Cerrito Place"
"2010","3.96","7 Years"
"2010","7.07","TKO"
"2010","4.1","Lemonade"
"2010","3.21","I Bet My Life"
"2010","5.46","Almost Is Never Enough"
"2010","3.81","ZEZE"
"2010","4.15","Un-Thinkable (I'm Ready)"
"2010","3.88","Happy"
"2010","3.53","Cheap Thrills"
"2010","3.94","That's A Rack"
"2010","4.29","Rap Saved Me"
"2010","3.55","Outta My Head"
"2010","2.94","""It's A Man's, Man's Man's World"""
"2010","4.27","Boo'd Up"
"2010","2.9","Momma I Hit A Lick"
"2010","4.05","One In A Million"
"2010","3.41","I Really Like You"
"2010","2.71","Diamond Teeth Samurai"
"2010","4.18","I Hate U I Love U"
"2010","3.3","I Took A Pill In Ibiza"
"2010","3.92","Body 2 Body"
"2010","4.22","Good Vibrations"
"2010","3.3","Songbird"
"2010","3.83","Feel This Moment"
"2010","3.81","Let Me Down Easy"
"2010","3.48","Attention"
"2010","3.35","Tusa"
"2010","3.72","Chloe (You're The One I Want)"
"2010","3.36","Blinding Lights"
"2010","3.77","Shut It Down"
"2010","4.35","Arms"
"2010","3.41","Bella y Sensual"
"2010","3.02","Hit The Quan"
"2010","1.88","Billy"
"2010","6.07","Kelly Price"
"2010","3.41","That's What I Like"
"2010","3.94","Wanna Be That Song"
"2010","2.95","Higher"
"2010","2.39","STOOPID"
"2010","3.67","Don't"
"2010","3.39","What If"
"2010","4.36","Type Of Way"
"2010","3.71","Doin' What She Likes"
"2010","3.57","Keep Me In Mind"
"2010","3.17","Tonight Is The Night"
"2010","3.32","My Moment"
"2010","3.75","Hood Go Crazy"
"2010","4.54","No Frauds"
"2010","3.64","I'm All Yours"
"2010","3.81","Young Girls"
"2010","3.65","Tempo"
"2010","3.22","Over"
"2010","3.19","Am I The Only One"
"2010","3.8","We Own It (Fast & Furious)"
"2010","2.71","I'm So Tired..."
"2010","3.87","Rest Of My Life"
"2010","4.11","Prblms"
"2010","3.78","2 On"
"2010","3.32","Hot Girl Summer"
"2010","3.69","Lover"
"2010","3.17","Hell Of A Night"
"2010","3.36","Smile"
"2010","5.66","The Catalyst"
"2010","4","Lay It Down"
"2010","3.66","Ni**as in Paris"
"2010","3.95","Dance Again"
"2010","3.93","Spotlight"
"2010","2.07","Gucci Gang"
"2010","2.97","Beg For It"
"2010","3.34","The London"
"2010","3.97","Home"
"2010","3.82","Bound 2"
"2010","3.3","Slow Motion"
"2010","3.63","Tongue Tied"
"2010","2.72","Red Opps"
"2010","2.87","Blah Blah Blah"
"2010","4.31","Can't Hold Us"
"2010","4.12","Cry Pretty"
"2010","3.69","I Don't Dance"
"2010","3.96","Lose It"
"2010","4.49","I Feel It Coming"
"2010","3.71","No Promises"
"2010","4.13","Panda"
"2010","4.09","Story Of My Life"
"2010","3.66","Ella Quiere Beber"
"2010","2.75","Hell On The Heart"
"2010","3.88","Mr. Know It All"
"2010","3.3","I Know Somebody"
"2010","3.44","Radioactive"
"2010","4.56","Firestone"
"2010","3.71","Greatest Love Story"
"2010","3.48","The Long Way"
"2010","3.49","Drowning"
"2010","3.84","Perfect"
"2010","5.79","Kings And Queens"
"2010","4.37","Fall"
"2010","3.62","Talk Dirty"
"2010","3.24","Sexy Chick"
"2010","3.9","Wasted Time"
"2010","3.6","""Bon, Bon"""
"2010","3.72","Yellow Hearts"
"2010","3.61","Swalla"
"2010","4.05","Two Is Better Than One"
"2010","3.01","Point At You"
"2010","3.63","The Cave"
"2010","3.93","Without You"
"2010","4.61","Highway Don't Care"
"2010","3.3","You Broke Up With Me"
"2010","3.2","Time I'm On"
"2010","3.05","Singing In The Rain / Umbrella"
"2010","3.35","Crazy Girl"
"2010","3.56","F**kin' Perfect"
"2010","3.58","God Made Girls"
"2010","4.14","Empty"
"2010","3.86","Up Down (Do This All Day)"
"2010","3.73","I Cry"
"2010","3.47","Where Ya At"
"2010","3.35","Please Me"
"2010","3.53","Come With Me Now"
"2010","4.92","Hello"
"2010","3.18","Confession"
"2010","2.99","Gold"
"2010","4.18","Outta Your Mind"
"2010","1.91","Panini"
"2010","2.83","Boom Clap"
"2010","2.78","Hotel Key"
"2010","3.1","The Way I Am"
"2010","4.06","Scary Monsters And Nice Sprites"
"2010","4.45","Can't Shake You"
"2010","1.3","Birthday Cake"
"2010","2.66","Everybody's Got Somebody But Me"
"2010","3.84","Praying"
"2010","4.55","Same Damn Time"
"2010","3.46","Roll With It"
"2010","2.78","I Just Had Sex"
"2010","3.86","Tonight Looks Good On You"
"2010","4.32","Humble And Kind"
"2010","3.1","How Country Feels"
"2010","2.73","Meant To Be"
"2010","3.8","Roll Up"
"2010","3.01","Young & Crazy"
"2010","4.15","Foreign"
"2010","3.79","My Old Man"
"2010","2.82","Heartless"
"2010","3.14","What Ifs"
"2010","3.67","Wasted Times"
"2010","2.63","Baby Sitter"
"2010","5.68","Sign Of The Times"
"2010","3.74","Let It Go"
"2010","3.11","Radioactive"
"2010","3.67","Dear Hate"
"2010","3.34","Almost Like Praying"
"2010","2.83","Somethin' Bad"
"2010","4.05","1 Night"
"2010","4.17","Cost Of Livin'"
"2010","3.75","Odio"
"2010","3.35","How Long"
"2010","3.64","Best Friend's Brother"
"2010","3.76","Pirate Flag"
"2010","3.78","If You Only Knew"
"2010","3.6","Road Less Traveled"
"2010","4.49","Venom"
"2010","2.27","Father Stretch My Hands Pt. 1"
"2010","2.66","Good As Hell"
"2010","2.61","Mood Swings"
"2010","3.54","Losing My Religion"
"2010","4.81","Goodbye Town"
"2010","3.88","Taste"
"2010","3.51","Major Minus"
"2010","3.45","Merry Go 'round"
"2010","3.5","Give In To Me"
"2010","2.08","Love Is An Open Door"
"2010","3.42","Ice Ice Baby"
"2010","3.54","How Deep Is Your Love"
"2010","3.5","The Greatest"
"2010","3.49","Habits (Stay High)"
"2010","3.24","Solo"
"2010","4.06","Sucker For Pain"
"2010","3.47","Break On Me."
"2010","2.98","Victorious"
"2010","3.76","Supplies"
"2010","3.87","All Your Life"
"2010","4.22","iSpy"
"2010","4.16","I Made It (Cash Money Heroes)"
"2010","3.46","Do It Again"
"2010","4.32","Photograph"
"2010","2.37","Japan"
"2010","7.18","Welcome To My Hood"
"2010","3.8","Never Say Never"
"2010","4.22","Over You"
"2010","3.57","I'm Upset"
"2010","3.43","Alone"
"2010","3.1","Self Control"
"2010","3.19","Needed Me"
"2010","4.69","5 O'Clock"
"2010","3.6","Shallow"
"2010","3.52","Ayy Ladies"
"2010","4.07","Sanguine Paradise"
"2010","3.65","Cake By The Ocean"
"2010","3.04","Keep On Lovin' You"
"2010","3.81","Free"
"2010","2.62","SOS"
"2010","3.66","Ocean"
"2010","3.79","Used To Love You"
"2010","3.97","Till The World Ends"
"2010","2.83","Armed And Dangerous"
"2010","4.01","Time"
"2010","3.56","Till I'm Gone"
"2010","3.08","Hot Girl Bummer"
"2010","4.47","Let Me Go"
"2010","3.61","""Hey, Soul Sister"""
"2010","2.96","Light It Up"
"2010","3.81","Wanted You"
"2010","3.16","Love More"
"2010","3.54","Animal"
"2010","3.61","She's Kinda Hot"
"2010","4.36","Blame It On Me"
"2010","6.32","Me And Your Mama"
"2010","3.23","Motivation"
"2010","4.26","Blow Me (One Last Kiss)"
"2010","3.53","Do Re Mi"
"2010","3.51","Bass Down Low"
"2010","4.72","Scream & Shout"
"2010","4.12","Life Goes On"
"2010","2.96","Heart Like Mine"
"2010","3.56","Middle Child"
"2010","3.01","Done For Me"
"2010","3.33","What Makes You Beautiful"
"2010","3.76","Numb"
"2010","3.22","Red Nose"
"2010","3.85","Digital Dash"
"2010","3.64","I Choose You"
"2010","3.18","I Can Do Anything"
"2010","3.94","I Mean It"
"2010","3.11","Beer Never Broke My Heart"
"2010","3.69","Wrong Baby Wrong"
"2010","3.82","Someone Else Calling You Baby"
"2010","2.51","What Are You So Afraid Of"
"2010","3.27","Stitch By Stitch"
"2010","3.61","Do You Wanna Touch Me (Oh Yeah)"
"2010","4.01","Pretty Little Fears"
"2010","5.7","Shades Of Cool"
"2010","3.11","Neighbors Know My Name"
"2010","3.41","Zack And Codeine"
"2010","3.37","Don't Drop That Thun Thun!"
"2010","2.6","Flip The Switch"
"2010","2.71","Look At Her Now."
"2010","3.43","Young & Gettin' It"
"2010","3.75","Marry Me"
"2010","2.81","Don't Come Out The House"
"2010","3.7","Ordinary Life"
"2010","3.2","I Got You"
"2010","3.17","Don't Call Me Angel (Charlie's Angels)"
"2010","3.86","Vanilla Twilight"
"2010","3.53","Bad Blood"
"2010","3.58","Demons And Angels"
"2010","4.01","Hallelujah"
"2010","4.06","Toot It And Boot It"
"2010","2.96","Mama's Broken Heart"
"2010","4.97","Two Black Cadillacs"
"2010","3.56","On My Mind"
"2010","3.47","The Night We Met"
"2010","4.17","Where Are U Now"
"2010","3.4","Sorry Not Sorry"
"2010","4.01","Stay"
"2010","3.5","Booty"
"2010","3.92","Fireball"
"2010","3.46","""Thank U, Next"""
"2010","4.26","Little Drummer Boy"
"2010","4.01","Mockingbird"
"2010","3.3","With Them"
"2010","3.02","Don't Ya"
"2010","3.66","Poker Face"
"2010","4.61","Karate Chop (Remix)"
"2010","3.86","Blank Space"
"2010","3.21","Hey Mama"
"2010","3.08","It Don't Hurt Like It Used To"
"2010","2.91","Somebody"
"2010","3.32","God's Plan"
"2010","3.46","Break Up With Him"
"2010","3.2","How Not To"
"2010","2.33","The Race"
"2010","3.35","Cat Daddy"
"2010","3.5","Millionaire"
"2010","4.24","One Man Can Change The World"
"2010","3.1","Hate Me"
"2010","3.33","R.I.P."
"2010","3.79","Outside"
"2010","3.58","Round Here Buzz"
"2010","3.55","Fine China"
"2010","3.35","Boyfriend"
"2010","4.54","The Weekend"
"2010","3.25","With You"
"2010","3.44","Do You Want To Build A Snowman?"
"2010","3.24","Money On You"
"2010","3.35","Sorry"
"2010","4.08","Loving You No More"
"2010","3.55","Pop Style"
"2010","4.08","All Around The World"
"2010","3.64","Easy"
"2010","3.65","Love Myself"
"2010","3.3","Pom Poms"
"2010","3.68","Wide Awake"
"2010","3.18","High Hopes"
"2010","3.67","Bottoms Up"
"2010","1.23","Pete Davidson"
"2010","3.38","Give Me All Your Luvin'"
"2010","4.37","Party Rock Anthem"
"2010","3.97","Oui"
"2010","3.56","How I'll Always Be"
"2010","3.5","Purpose"
"2010","4.04","1994"
"2010","4.06","Somewhere With You"
"2010","3.26","Just Gettin' Started"
"2010","3.79","Candy Paint"
"2010","4.22","Good Life"
"2010","3.43","Pound The Alarm"
"2010","3.81","Fireflies"
"2010","3.44","Snapback"
"2010","3.8","Steal My Girl"
"2010","3.61","Play No Games"
"2010","4.69","Already Gone"
"2010","3.62","Remind Me To Forget"
"2010","4.28","Too Close"
"2010","3.47","Bait A Hook"
"2010","3.02","Bad At Love"
"2010","5.03","A Little Bit Stronger"
"2010","4.48","Rock That Body"
"2010","3.91","I Drive Your Truck"
"2010","4.82","I Gotta Feeling"
"2010","4.44","Wet The Bed"
"2010","3.52","Stereo Hearts"
"2010","3.91","Hey Baby (Drop It To The Floor)"
"2010","2.47","She's Not There"
"2010","3.06","Crazy Town"
"2010","3.18","Double Vision"
"2010","3.58","Dirty Dancer"
"2010","3.1","Little Bit Of You"
"2010","2.16","Questions"
"2010","4.08","Somebody That I Used To Know"
"2010","3.34","Time Is Love"
"2010","4.61","I Will Wait"
"2010","5.21","Sicko Mode"
"2010","4.66","#thatPOWER"
"2010","4.22","Kiss It Better"
"2010","4.6","Diced Pineapples"
"2010","3.8","If I Had You"
"2010","3.57","On Chill"
"2010","3.45","Yours If You Want It"
"2010","3.07","The Fighter"
"2010","2","Envy Me"
"2010","3.6","Somebody To Love"
"2010","3.59","Cannonball"
"2010","4.27","New Slaves"
"2010","2.9","RGF Island"
"2010","3.26","They Don't Know"
"2010","4.1","Don't Matter To Me"
"2010","3.8","Unstoppable"
"2010","3.34","Honest"
"2010","3.15","Yikes"
"2010","3.34","Human"
"2010","2.67","No Smoke"
"2010","4.02","Five More Minutes"
"2010","4.88","Pills And Automobiles"
"2010","3.96","I Am"
"2010","2.89","Truth Hurts"
"2010","3.79","Ordinary Love"
"2010","3.07","Mo Bamba"
"2010","1.74","Follow God"
"2010","2.83","Wherever I Go"
"2010","3.87","All The Stars"
"2010","3.66","Wings"
"2010","3.56","Turn Down For What"
"2010","3.6","Chandelier"
"2010","3.27","I Could Use A Love Song"
"2010","4.47","Nothin' On You"
"2010","4.37","Neva End"
"2010","3.49","Up All Night"
"2010","4.05","Bully"
"2010","4.29","Law"
"2010","3.62","Lonely Eyes"
"2010","3.32","Money Longer"
"2010","3.13","All About That Bass"
"2010","3.73","Tornado"
"2010","3.36","Cryin' Like A Bitch!"
"2010","2.11","My Type"
"2010","3.78","Night Changes"
"2010","3.26","All I Want Is You"
"2010","2.95","La La Land"
"2010","5.18","Steady Mobbin'"
"2010","2.97","Ecstasy"
"2010","2.54","We Got The Beat"
"2010","4.17","It Kills Me"
"2010","3.72","Too Much Sauce"
"2010","3.14","FourFiveSeconds"
"2010","5.18","The Devil Is A Lie"
"2010","5.79","Marvins Room"
"2010","5.72","New Patek"
"2010","4.59","You Stay"
"2010","1.87","Jonestown (Interlude)"
"2010","4.21","For The First Time"
"2010","3.1","Nothin' Like You"
"2010","3.88","Escapate Conmigo"
"2010","3.52","Black"
"2010","6.02","Double Up"
"2010","7.21","Pound Cake / Paris Morton Music 2"
"2010","3.87","Really Really"
"2010","3.7","Let It Rain"
"2010","3.53","Lights"
"2010","4.47","Murder On My Mind"
"2010","4.2","Fat Bottomed Girls"
"2010","3.32","Shut Up And Dance"
"2010","3.81","Wanted"
"2010","3.32","Like A Wrecking Ball"
"2010","3.11","Rudolph The Red-Nosed Reindeer"
"2010","3.29","Fastest Girl In Town"
"2010","4.03","Love And War"
"2010","3.51","MIA"
"2010","3.38","Waka Waka (This Time For Africa)"
"2010","3.69","Flicka Da Wrist"
"2010","4.49","Lifestyle"
"2010","3.07","Already Callin' You Mine"
"2010","4.15","X"
"2010","3.4","Fix You"
"2010","3.39","Chains"
"2010","3.73","What The World Needs Now Is Love"
"2010","3.06","I Got You"
"2010","2.64","Act Up"
"2010","5.13","Sacrifices"
"2010","3.22","Beautiful Crazy"
"2010","3.78","Never Gonna Be Alone"
"2010","3.84","Dirt"
"2010","4.17","The Monster"
"2010","4.62","Empire State Of Mind"
"2010","1.8","Guardian Angel"
"2010","3.12","You Look Like I Need A Drink"
"2010","3.08","Feel Again"
"2010","3.93","Isis"
"2010","2.9","Echame La Culpa"
"2010","3.67","Can't Be Friends"
"2010","3.9","Shape Of You"
"2010","3.32","Boy"
"2010","3.52","Drink On It"
"2010","4.04","The Hills"
"2010","3.75","On Me"
"2010","3.58","Big Ole Freak"
"2010","3.91","I Lived"
"2010","3.3","My Church"
"2010","3.64","Love"
"2010","4.73","Do Not Disturb"
"2010","4.37","Like A Cowboy"
"2010","4.77","Rap Devil"
"2010","3.34","Dura"
"2010","3.25","Renegades"
"2010","3.15","Tom Ford"
"2010","4.08","Titanium"
"2010","2.32","Water"
"2010","3.32","Lovin' You Is Fun"
"2010","3.5","Best Part"
"2010","3.62","Fly"
"2010","3.38","Naturally"
"2010","2.79","Fish"
"2010","3.97","Burning Man"
"2010","2.61","Allergic"
"2010","4.34","No Guidance"
"2010","4.03","Legend"
"2010","3.85","This Is It"
"2010","3.21","WTF (Where They From)"
"2010","3.09","Youth"
"2010","3.39","Mayores"
"2010","3.26","Sure Thing"
"2010","2.16","Cash Me Outside (#CashMeOutside)"
"2010","4.34","U.O.E.N.O."
"2010","3.75","Shot For Me"
"2010","3.59","Dark Horse"
"2010","4.25","Kisses Down Low"
"2010","3.84","Marry You"
"2010","3.47","I Don't Know About You"
"2010","4.36","One Foot"
"2010","3.94","Bittersweet"
"2010","3.63","BEBE"
"2010","5.24","Diamonds Dancing"
"2010","2.63","Gummo"
"2010","1.82","Uno"
"2010","3.33","Love Me Like You Mean It"
"2010","2.91","Goodbyes"
