"year","duration","track","artist","mode","target"
"2010","3.23","All We Know","The Chainsmokers Featuring Phoebe Ryan","1","1"
"2010","4.14","Mrs. Right","Mindless Behavior Featuring Diggy","0","1"
"2010","3.84","Krippy Kush","""Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian""","1","1"
"2010","4.04","Southern Voice","Tim McGraw","1","1"
"2010","3.05","American Kids","Kenny Chesney","1","1"
"2010","3.73","As She's Walking Away","Zac Brown Band Featuring Alan Jackson","1","1"
"2010","4.86","Greatest Love Of All","Whitney Houston","1","1"
"2010","4.49","That Way","Wale Featuring Jeremih & Rick Ross","0","1"
"2010","3.81","Martians Vs Goblins","""Game Featuring Lil Wayne & Tyler, The Creator""","0","1"
"2010","2.73","Pretty Girls","Britney Spears & Iggy Azalea","0","1"
"2010","5.07","Memories Back Then","""Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens""","0","1"
"2010","3.79","Brokenhearted","Karmin","0","1"
"2010","4.65","Bandz A Make Her Dance","Juicy J Featuring Lil Wayne & 2 Chainz","1","1"
"2010","4.99","Go Loko","""YG, Tyga & Jon Z""","1","1"
"2010","3.37","Summer Sixteen","Drake","1","1"
"2010","5.28","Southern Comfort Zone","Brad Paisley","1","1"
"2010","3.7","Trap Queen","Fetty Wap","1","1"
"2010","3.74","Love Runs Out","OneRepublic","1","1"
"2010","3.48","Babel","Mumford & Sons","1","1"
"2010","3.35","Writing On The Wall","""French Montana Featuring Post Malone, Cardi B & Rvssian""","0","1"
"2010","3.98","Jumpsuit","twenty one pilots","0","1"
"2010","3.34","Kevin's Heart","J. Cole","0","1"
"2010","3.56","On My Way To You","Cody Johnson","1","1"
"2010","3.06","New Americana","Halsey","0","1"
"2010","3.92","Kush","Dr. Dre Featuring Snoop Dogg & Akon","1","1"
"2010","3.37","Under The Sun","""Dreamville Featuring J. Cole, Lute & DaBaby""","1","1"
"2010","3.66","Make Me Proud","Drake Featuring Nicki Minaj","1","1"
"2010","3.65","Body Language","Jesse McCartney Featuring T-Pain","1","1"
"2010","3.79","Something In The Way You Move","Ellie Goulding","0","1"
"2010","3.16","Immortals","Fall Out Boy","1","1"
"2010","3.71","Que Pretendes","J Balvin & Bad Bunny","0","1"
"2010","3.75","Like I'm Gonna Lose You","Meghan Trainor Featuring John Legend","1","1"
"2010","3.29","Baby I","Ariana Grande","1","1"
"2010","3.22","Fix A Heart","Demi Lovato","1","1"
"2010","3.63","Lonely Child","YoungBoy Never Broke Again","0","1"
"2010","3.03","One Thing Right","Marshmello & Kane Brown","1","1"
"2010","3.45","Powerful","Major Lazer Featuring Ellie Goulding & Tarrus Riley","1","1"
"2010","4.01","Speak Now","Taylor Swift","1","1"
"2010","4.17","Grove St. Party","Waka Flocka Flame Featuring Kebo Gotti","0","1"
"2010","3.74","Secrets","OneRepublic","1","1"
"2010","3.44","Feel So Close","Calvin Harris","1","1"
"2010","3.15","No Money","Galantis","0","1"
"2010","3.29","R.I.C.O.","Meek Mill Featuring Drake","1","1"
"2010","3.04","Hard Times","Paramore","0","1"
"2010","2.98","Day Drinking","Little Big Town","1","1"
"2010","4","Blown Away","Carrie Underwood","0","1"
"2010","4.49","Uptown Funk!","Mark Ronson Featuring Bruno Mars","1","1"
"2010","3.97","The Truth","Jason Aldean","1","1"
"2010","4","Lucid Dreams","Juice WRLD","0","1"
"2010","3.24","Hot Boy","Bobby Shmurda","1","1"
"2010","2.43","U Guessed It","OG Maco Featuring 2 Chainz","1","1"
"2010","3.88","We'll Be A Dream","WE the Kings Featuring Demi Lovato","1","1"
"2010","3.88","Lonesome Broken And Blue","Adam Wakefield","1","1"
"2010","2.83","Don't Stop","5 Seconds Of Summer","1","1"
"2010","3.54","Unusual","Trey Songz Featuring Drake","0","1"
"2010","3.15","We Were","Keith Urban","1","1"
"2010","3.4","Timber","Pitbull Featuring Ke$ha","1","1"
"2010","5.67","Move That Doh","""Future Featuring Pharrell, Pusha T & Casino""","1","1"
"2010","3.94","The House That Built Me","Miranda Lambert","1","1"
"2010","3.25","Never Recover","Lil Baby & Gunna Featuring Drake","0","1"
"2010","3.17","Life Changes","Thomas Rhett","1","1"
"2010","2.9","Drunk On Your Love","Brett Eldredge","1","1"
"2010","3.68","No Worries","Lil Wayne Featuring Detail","1","1"
"2010","2.56","Shoota","Playboi Carti Featuring Lil Uzi Vert","0","1"
"2010","3.17","Uptown Vibes","Meek Mill Featuring Fabolous & Anuel AA","1","1"
"2010","2.77","Nuketown","Ski Mask The Slump God Featuring Juice WRLD","0","1"
"2010","3.73","All Eyes On You","Meek Mill Featuring Chris Brown & Nicki Minaj","0","1"
"2010","3.35","Too Good At Goodbyes","Sam Smith","1","1"
"2010","3.37","Make A Movie","Twista Featuring Chris Brown","1","1"
"2010","3.41","This Is What It Feels Like","Armin van Buuren Featuring Trevor Guthrie","1","1"
"2010","3.54","Hold My Hand","Michael Jackson Duet With Akon","1","1"
"2010","3","I'll Kill You","Summer Walker Featuring Jhene Aiko","0","1"
"2010","2.97","Consequences","Camila Cabello","1","1"
"2010","3.49","Black Widow","Iggy Azalea Featuring Rita Ora","1","1"
"2010","3.7","La La La","Naughty Boy Featuring Sam Smith","0","1"
"2010","3.72","Bow Chicka Wow Wow","Mike Posner Featuring Lil Wayne","1","1"
"2010","3.89","I Never Told You","Colbie Caillat","1","1"
"2010","3.35","Ain't Leavin Without You","Jaheim","0","1"
"2010","3.51","All Or Nothing","Theory Of A Deadman","0","1"
"2010","3.09","Simple","Florida Georgia Line","1","1"
"2010","3.79","The Night Is Still Young","Nicki Minaj","0","1"
"2010","2.94","Lean On","Major Lazer & DJ Snake Featuring MO","0","1"
"2010","3.09","Gimmie That Girl","Joe Nichols","1","1"
"2010","5.05","MotorSport","""Migos, Nicki Minaj & Cardi B""","1","1"
"2010","2.51","BAD!","XXXTENTACION","1","1"
"2010","3.67","I Don't Care","Ed Sheeran & Justin Bieber","1","1"
"2010","3.35","Who Dat Girl","Flo Rida Featuring Akon","1","1"
"2010","4.27","On To The Next One","Jay-Z + Swizz Beatz","0","1"
"2010","4.09","Your Love","Nicki Minaj","1","1"
"2010","3.34","Hey Girl","Billy Currington","1","1"
"2010","4.28","White Iverson","Post Malone","1","1"
"2010","3.7","Ass Back Home","Gym Class Heroes Featuring Neon Hitch","1","1"
"2010","2.93","HIGHEST IN THE ROOM","Travis Scott","0","1"
"2010","2.95","Undo It","Carrie Underwood","1","1"
"2010","3.49","Flashlight","Jessie J","1","1"
"2010","3.17","Keep Your Head Up","Andy Grammer","1","1"
"2010","3.34","Jugg","Fetty Wap Featuring Monty","0","1"
"2010","2.8","homecoming queen?","Kelsea Ballerini","1","1"
"2010","3.27","Famous","Kanye West","1","1"
"2010","3.41","Could It Be","Charlie Worsham","1","1"
"2010","3.7","Most People Are Good","Luke Bryan","1","1"
"2010","3.61","You Gonna Fly","Keith Urban","1","1"
"2010","4.11","Take It On Back","Chase Bryant","1","1"
"2010","4.36","Cheers (Drink To That)","Rihanna","1","1"
"2010","2.06","Stuck In A Dream","Lil Mosey x Gunna","0","1"
"2010","2.88","At The Club","Jacquees X Dej Loaf","0","1"
"2010","4.53","Mood 4 Eva","""Beyonce, JAY-Z & Childish Gambino Featuring Oumou Sangare""","1","1"
"2010","2.85","When She Says Baby","Jason Aldean","1","1"
"2010","4","I Won","Future Featuring Kanye West","1","1"
"2010","3.02","Every Little Thing","Carly Pearce","1","1"
"2010","3.07","Dibs","Kelsea Ballerini","1","1"
"2010","4.2","I Don't Mind","Usher Featuring Juicy J","1","1"
"2010","3.93","Out Of The Woods","Taylor Swift","1","1"
"2010","3.04","Someone You Loved","Lewis Capaldi","1","1"
"2010","3.03","Magnolia","Playboi Carti","0","1"
"2010","3.33","I'll Show You","Justin Bieber","0","1"
"2010","4.91","Lord Above","Fat Joe & Dre Featuring Eminem & Mary J. Blige","1","1"
"2010","4.28","Cop Car","Keith Urban","1","1"
"2010","3.51","Saturday Nights","Khalid & Kane Brown","1","1"
"2010","2.53","It's The Most Wonderful Time Of The Year","Andy Williams","1","1"
"2010","3.61","Crying In The Club","Camila Cabello","0","1"
"2010","3.27","Somewhere In My Car","Keith Urban","1","1"
"2010","3.75","In Case You Didn't Know","Brett Young","1","1"
"2010","3.84","22","Taylor Swift","1","1"
"2010","3.14","Love You Like A Love Song","Selena Gomez & The Scene","0","1"
"2010","3.61","Do What U Want","Lady Gaga Featuring R. Kelly","1","1"
"2010","3.01","Another One Bites The Dust","Glee Cast","1","1"
"2010","3.33","No Type","Rae Sremmurd","1","1"
"2010","3.41","Broken","lovelytheband","1","1"
"2010","3.8","Meanwhile Back At Mama's","Tim McGraw Featuring Faith Hill","1","1"
"2010","3.34","I Do","Cardi B Featuring SZA","0","1"
"2010","4.13","Automatic","Miranda Lambert","1","1"
"2010","3.81","Call Out My Name","The Weeknd","1","1"
"2010","3.51","Reality","Kenny Chesney","1","1"
"2010","4.31","Secreto","Anuel AA & Karol G","1","1"
"2010","4.57","Wish I Knew You","The Revivalists","0","1"
"2010","3.23","Sippin' On Fire","Florida Georgia Line","1","1"
"2010","3.18","Ruin My Life","Zara Larsson","1","1"
"2010","4.77","Anything Could Happen","Ellie Goulding","1","1"
"2010","3.53","Blue Tacoma","Russell Dickerson","1","1"
"2010","3.28","Omen","Disclosure Featuring Sam Smith","1","1"
"2010","4.17","Ima Boss","""Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz""","1","1"
"2010","6.16","Get Lucky","Daft Punk Featuring Pharrell Williams","0","1"
"2010","3.89","I've Been Waiting","Lil Peep & iLoveMakonnen Featuring Fall Out Boy","0","1"
"2010","3.56","XO","John Mayer","1","1"
"2010","3.59","From A Table Away","Sunny Sweeney","1","1"
"2010","4.16","""Save Me, San Francisco""","Train","1","1"
"2010","2.82","Paradise","Bazzi","0","1"
"2010","3.49","New Rules","Dua Lipa","0","1"
"2010","2.29","Light It Up","""Marshmello, Tyga & Chris Brown""","0","1"
"2010","3.22","Hot","Young Thug Featuring Gunna","0","1"
"2010","3.86","Burning House","Cam","1","1"
"2010","3.44","Glow","Drake Featuring Kanye West","0","1"
"2010","3.19","Smoke A Little Smoke","Eric Church","0","1"
"2010","3.04","Sunshine & Whiskey","Frankie Ballard","1","1"
"2010","4.03","Bottoms Up","Trey Songz Featuring Nicki Minaj","1","1"
"2010","3.34","Hands To Myself","Selena Gomez","0","1"
"2010","3.43","Good Time","Owl City & Carly Rae Jepsen","1","1"
"2010","2.76","All Girls Are The Same","Juice WRLD","1","1"
"2010","4.34","Side To Side","Ariana Grande Featuring Nicki Minaj","0","1"
"2010","3.54","It's You","Ali Gatie","0","1"
"2010","2.72","Suge","DaBaby","0","1"
"2010","3.34","Love Like Woe","The Ready Set","1","1"
"2010","3.32","Bang Bang","""Jessie J, Ariana Grande & Nicki Minaj""","0","1"
"2010","3.82","One Less Lonely Girl","Justin Bieber","1","1"
"2010","3.56","Speechless","Dan + Shay","1","1"
"2010","3.08","The Middle","""Zedd, Maren Morris & Grey""","1","1"
"2010","3.47","Ghost Town","Adam Lambert","0","1"
"2010","3.48","Sexy People (The Fiat Song)","Arianna Featuring Pitbull","0","1"
"2010","2.99","Record Year","Eric Church","1","1"
"2010","4.75","Magic","Coldplay","0","1"
"2010","4.19","Selfish","Future Featuring Rihanna","1","1"
"2010","3.8","Shadow Days","John Mayer","1","1"
"2010","5.23","Stolen Dance","Milky Chance","1","1"
"2010","3.75","Girl On Fire","Alicia Keys Featuring Nicki Minaj","1","1"
"2010","3.05","Kiss You","One Direction","1","1"
"2010","4.52","I Will Always Love You","Whitney Houston","1","1"
"2010","3.51","Might Be","DJ Luke Nasty","0","1"
"2010","3.33","Get Along","Kenny Chesney","1","1"
"2010","3.17","Earfquake","""Tyler, The Creator""","1","1"
"2010","3.89","Jerry Sprunger","Tory Lanez & T-Pain","0","1"
"2010","3.22","1901","Phoenix","1","1"
"2010","3.76","Wish You Were Here","Avril Lavigne","1","1"
"2010","3.74","Might Not","Belly Featuring The Weeknd","1","1"
"2010","2.24","Mark My Words","Justin Bieber","1","1"
"2010","3.45","Farmer's Daughter","Rodney Atkins","1","1"
"2010","3.44","Cross Me","Ed Sheeran Featuring Chance The Rapper & PnB Rock","1","1"
"2010","4.2","Promise","Romeo Santos Featuring Usher","1","1"
"2010","4.25","The Man","Aloe Blacc","0","1"
"2010","3.3","Fresh Eyes","Andy Grammer","1","1"
"2010","3.77","Can't Get Enough","J. Cole Featuring Trey Songz","1","1"
"2010","3.8","Higher Love","Kygo X Whitney Houston","1","1"
"2010","3.85","No Flex Zone","Rae Sremmurd","1","1"
"2010","2.15","Thotiana","Blueface","0","1"
"2010","3.2","Like I Would","Zayn","0","1"
"2010","4.67","Let's Go Crazy","Prince And The Revolution","1","1"
"2010","4.25","Immortal","21 Savage","0","1"
"2010","3.07","Dear Future Husband","Meghan Trainor","1","1"
"2010","3.95","Amnesia","5 Seconds Of Summer","1","1"
"2010","4.38","OTW","""Khalid, Ty Dolla $ign & 6LACK""","1","1"
"2010","6.05","What's Free","Meek Mill Featuring Rick Ross & JAY-Z","0","1"
"2010","4.59","Sex Therapy","Robin Thicke","1","1"
"2010","4.85","When We Were Young","Adele","1","1"
"2010","3.37","Hookah","Tyga Featuring Young Thug","0","1"
"2010","4.68","You The Boss","Rick Ross Featuring Nicki Minaj","1","1"
"2010","4.27","Walk","Foo Fighters","1","1"
"2010","3.34","Tonight Tonight","Hot Chelle Rae","1","1"
"2010","4.66","Barbie Dreams","Nicki Minaj","0","1"
"2010","3.2","Erase Me","Kid Cudi Featuring Kanye West","1","1"
"2010","3.91","Cold","Maroon 5 Featuring Future","0","1"
"2010","3.9","Deja Vu","Post Malone Featuring Justin Bieber","1","1"
"2010","3.87","She's So Mean","matchbox twenty","1","1"
"2010","4.94","She Knows","J. Cole Featuring Amber Coffman & The Cults","1","1"
"2010","3.92","Come Back Song","Darius Rucker","1","1"
"2010","4.88","No Role Modelz","J. Cole","0","1"
"2010","3.52","(It) Feels So Good","Steven Tyler","0","1"
"2010","2.39","Playing Games","Summer Walker","0","1"
"2010","4.26","Diplomatic Immunity","Drake","0","1"
"2010","2.62","Old Town Road","Lil Nas X Featuring Billy Ray Cyrus","1","1"
"2010","3.88","Creepin'","Eric Church","1","1"
"2010","2.13","Mac 10","Trippie Redd Featuring Lil Baby & Lil Duke","1","1"
"2010","3.57","Smile (Living My Best Life)","Lil' Duval Featuring Snoop Dogg & Ball Greezy","1","1"
"2010","3.07","HP","Maluma","0","1"
"2010","3.03","Right Now","Rihanna Featuring David Guetta","0","1"
"2010","4.04","Listen Before I Go","Billie Eilish","1","1"
"2010","2.59","Lose My Mind","Brett Eldredge","0","1"
"2010","4.66","I Hold On","Dierks Bentley","1","1"
"2010","3.19","All That Matters","Justin Bieber","0","1"
"2010","4.9","Filthy","Justin Timberlake","1","1"
"2010","3.8","Otherside","Post Malone","0","1"
"2010","2.96","Walk Me Home","P!nk","1","1"
"2010","3.02","You Look Good","Lady Antebellum","1","1"
"2010","3.2","We Were Us","Keith Urban And Miranda Lambert","1","1"
"2010","4.13","Am I Wrong","Nico & Vinz","1","1"
"2010","3.09","When I Was Your Man","Chris Jamison","1","1"
"2010","3.14","Love Me Anyway","P!nk Featuring Chris Stapleton","1","1"
"2010","5.12","You And I","Lady Gaga","1","1"
"2010","4.59","100","The Game Featuring Drake","0","1"
"2010","4.03","Lose My Mind","Young Jeezy Featuring Plies","1","1"
"2010","3.42","Ball","T.I. Featuring Lil Wayne","1","1"
"2010","3.8","Mirror","Lil Wayne Featuring Bruno Mars","0","1"
"2010","3.29","One Thing","One Direction","1","1"
"2010","4.14","Brown Skin Girl","""Beyonce, SAINt JHN & Wizkid Featuring Blue Ivy Carter""","1","1"
"2010","3.22","Adorn","Miguel","0","1"
"2010","2.99","Beat Of The Music","Brett Eldredge","1","1"
"2010","3.44","Don't Stop The Party","Pitbull Featuring TJR","1","1"
"2010","3.89","Neon Lights","Demi Lovato","1","1"
"2010","2.71","KMT","Drake Featuring Giggs","1","1"
"2010","3.39","""Mary, Did You Know?""","Pentatonix","0","1"
"2010","3.47","Don't Let Me Down","The Chainsmokers Featuring Daya","1","1"
"2010","3.76","Gold","Kiiara","1","1"
"2010","3.67","Snitches Ain't...","""YG Featuring Tyga, Snoop Dogg & Nipsey Hussle""","1","1"
"2010","3.39","Call It What You Want","Taylor Swift","1","1"
"2010","3.55","My Baby's Guns N' Roses","Brantley Gilbert","1","1"
"2010","2.97","Negative Energy","Trippie Redd Featuring Kodie Shane","1","1"
"2010","3.63","A Girl Like You","Easton Corbin","1","1"
"2010","4.46","Run This Town","""Jay-Z, Rihanna & Kanye West""","1","1"
"2010","4.71","The Adventures Of Rain Dance Maggie","Red Hot Chili Peppers","0","1"
"2010","3.68","This Is How We Roll","Florida Georgia Line Featuring Luke Bryan","1","1"
"2010","3.23","Unsteady","X Ambassadors","1","1"
"2010","3.85","On The Floor","Jennifer Lopez Featuring Pitbull","1","1"
"2010","3.91","I Need Your Love","Calvin Harris Featuring Ellie Goulding","1","1"
"2010","4.34","Bounce It","Juicy J Featuring Wale & Trey Songz","1","1"
"2010","3.52","Billionaire","Travie McCoy Featuring Bruno Mars","0","1"
"2010","3.44","Good Girls","5 Seconds Of Summer","1","1"
"2010","3.93","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz","0","1"
"2010","3.32","Dust","Eli Young Band","1","1"
"2010","3.55","Get Her Back","Robin Thicke","0","1"
"2010","3.56","Applause","Lady Gaga","0","1"
"2010","3.11","Down To The Honkytonk","Jake Owen","1","1"
"2010","3.61","ATM","J. Cole","1","1"
"2010","4.83","For You","Keith Urban","0","1"
"2010","4.58","You Say","Lauren Daigle","1","1"
"2010","2.67","Yah.","Kendrick Lamar","1","1"
"2010","4.29","Promises","NERO","0","1"
"2010","3.65","Photograph","J. Cole","1","1"
"2010","3.29","I Like Me Better","Lauv","1","1"
"2010","3.95","I Want Crazy","Hunter Hayes","1","1"
"2010","3.65","Beautiful Now","Zedd Featuring Jon Bellion","0","1"
"2010","3.22","Con Calma","Daddy Yankee & Katy Perry Featuring Snow","0","1"
"2010","4.29","Get Right Witcha","Migos","0","1"
"2010","3.66","Dirty Picture","Taio Cruz Featuring Ke$ha","1","1"
"2010","2.83","""Hey Look Ma, I Made It""","Panic! At The Disco","1","1"
"2010","4.29","Ooh La La","Britney Spears","1","1"
"2010","3.65","Live A Little","Kenny Chesney","1","1"
"2010","3.73","F.N","Lil Tjay","0","1"
"2010","2.66","Falling","Trevor Daniel","0","1"
"2010","3.06","I'll Name The Dogs","Blake Shelton","1","1"
"2010","3.91","King Kunta","Kendrick Lamar","0","1"
"2010","2.56","No Idea","Don Toliver","0","1"
"2010","3.32","Arms Around You","XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee","0","1"
"2010","3.66","Alright","Kendrick Lamar","1","1"
"2010","3.29","No Promises","A Boogie Wit da Hoodie","0","1"
"2010","4.42","Sorry","Rick Ross Featuring Chris Brown","0","1"
"2010","3.98","Berzerk","Eminem","0","1"
"2010","2.77","Donald Trump","Mac Miller","0","1"
"2010","3.65","Won't Be Late","Swae Lee Featuring Drake","0","1"
"2010","3.79","I'm Gonna Love You Through It","Martina McBride","1","1"
"2010","2.86","Bo$$","Fifth Harmony","1","1"
"2010","8.07","Mirrors","Justin Timberlake","0","1"
"2010","3.4","Dynamite","Taio Cruz","1","1"
"2010","5","Poetic Justice","Kendrick Lamar Featuring Drake","0","1"
"2010","3.83","King's Dead","""Jay Rock, Kendrick Lamar, Future & James Blake""","1","1"
"2010","4.13","50 Ways To Say Goodbye","Train","1","1"
"2010","2.95","The Wind","Zac Brown Band","1","1"
"2010","3.41","South Of The Border","Ed Sheeran Featuring Camila Cabello & Cardi B","0","1"
"2010","3.79","Hold My Hand","Jess Glynne","1","1"
"2010","4.03","I'm Out","Ciara Featuring Nicki Minaj","1","1"
"2010","4.68","I'll Never Love Again","Lady Gaga","1","1"
"2010","4.54","Do I Wanna Know?","Arctic Monkeys","1","1"
"2010","4.34","Dark Times","The Weeknd Featuring Ed Sheeran","0","1"
